Date,DAL,DAL_Change_Pct,AAL,AAL_Change_Pct
2020-01-02,58.51190948,,28.98289299,
2020-01-03,57.54067612,-1.659890057,27.54819489,-4.950154925
2020-01-06,57.14424896,-0.688951158,27.21940994,-1.193489969
2020-01-07,57.09469604,-0.086715493,27.11977768,-0.366033883
2020-01-08,58.32360458,2.15240403,27.73749542,2.277738963
2020-01-09,58.43262482,0.186923003,27.84709167,0.395119497
2020-01-10,58.71012115,0.474899662,27.21940994,-2.254029755
2020-01-13,58.95788193,0.422006918,27.28915215,0.256222317
2020-01-14,60.90035248,3.294674922,27.42863846,0.511141981
2020-01-15,61.06882858,0.276642249,27.47845268,0.181613915
2020-01-16,61.32650375,0.42194222,28.12606049,2.356784099
2020-01-17,61.47515869,0.242399173,28.29543304,0.602190835
2020-01-21,59.80028152,-2.724477988,27.09985352,-4.225344517
2020-01-22,59.10654068,-1.160096286,27.21940994,0.441170012
2020-01-23,59.73090744,1.056341232,28.69396019,5.417274843
2020-01-24,58.28396225,-2.422439659,27.5382309,-4.027778969
2020-01-27,56.32167816,-3.36676508,26.01386642,-5.535448073
2020-01-28,56.96585846,1.14375196,26.80095673,3.025656735
2020-01-29,56.14328384,-1.443978266,26.70132446,-0.371748905
2020-01-30,56.5892601,0.794353709,27.61793709,3.4328358
2020-01-31,55.24142838,-2.381780083,26.74117851,-3.174598351
2020-02-03,55.53874207,0.538207825,27.05999947,1.192247205
2020-02-04,57.41183853,3.37259433,28.43000031,5.062826557
2020-02-05,58.36324692,1.657164116,29.10000038,2.356665737
2020-02-06,57.6595993,-1.205634797,28.29999924,-2.74914479
2020-02-07,57.40192413,-0.446890325,28.37999916,0.28268525
2020-02-10,57.19380188,-0.362570169,28.79000092,1.444685577
2020-02-11,58.1353035,1.646160225,29.84000015,3.647096921
2020-02-12,58.93806076,1.38084299,30.46999931,2.11125723
2020-02-13,58.60110474,-0.571712099,30.09000015,-1.247125597
2020-02-14,58.3731575,-0.388981123,29.20000076,-2.957791243
2020-02-18,58.19477081,-0.30559712,28.62999916,-1.95206023
2020-02-19,58.38735962,0.330938336,28.32999992,-1.047849269
2020-02-20,58.25763702,-0.22217582,28.51000023,0.635369946
2020-02-21,57.748703,-0.873591939,27.81999969,-2.420205291
2020-02-24,54.11633301,-6.289959438,25.45000076,-8.519047296
2020-02-25,50.78333282,-6.158954234,23.12000084,-9.155205713
2020-02-26,49.4860611,-2.554522629,22.30999947,-3.50346602
2020-02-27,48.08899307,-2.823154627,20.60000038,-7.664720419
2020-02-28,46.03331375,-4.27473979,19.04999924,-7.524277261
2020-03-02,47.06115341,2.232817012,18.86000061,-0.997368159
2020-03-03,46.08320618,-2.078034991,17.85000038,-5.355250245
2020-03-04,48.39834595,5.023825299,18.53000069,3.809525438
2020-03-05,44.91565704,-7.195884148,16.04000092,-13.43766691
2020-03-06,45.79381561,1.95512796,15.97000027,-0.436412996
2020-03-09,43.42878342,-5.164523123,14.75,-7.639325276
2020-03-10,45.37469482,4.480695185,17,15.25423729
2020-03-11,42.58056259,-6.157908595,16.26000023,-4.35293983
2020-03-12,33.63934326,-20.99835884,13.44999981,-17.28167515
2020-03-13,38.27959824,13.79413069,14.31000042,6.394056673
2020-03-16,35.73494339,-6.647548468,15.92000008,11.25087079
2020-03-17,31.67347336,-11.36554209,15.57999992,-2.13567934
2020-03-18,23.44076538,-25.99243816,11.64999962,-25.22464907
2020-03-19,21.46491623,-8.429115345,10.28999996,-11.67381718
2020-03-20,21.30525017,-0.743846655,10.38000011,0.874637055
2020-03-23,22.17342567,4.074936928,10.25,-1.252409567
2020-03-24,26.83363724,21.01710233,13.92000008,35.80487879
2020-03-25,31.03481483,15.65638516,15.39000034,10.56034669
2020-03-26,31.63355827,1.92926377,15.65999985,1.754382703
2020-03-27,29.4880619,-6.78234282,14.03999996,-10.34482696
2020-03-30,28.60990715,-2.978000919,12.25,-12.74928751
2020-03-31,28.47020149,-0.488312168,12.18999958,-0.489799344
2020-04-01,23.81996918,-16.33368249,10.68999958,-12.30516859
2020-04-02,22.63246346,-4.985336938,10.06000042,-5.893350659
2020-04-03,22.43288231,-0.881835716,9.390000343,-6.660040242
2020-04-06,22.27321625,-0.711750096,9.5,1.1714553
2020-04-07,22.20336342,-0.313618061,10.22000027,7.578950179
2020-04-08,23.18130875,4.40449183,11.32999992,10.86105311
2020-04-09,24.33887863,4.993548457,12.51000023,10.41483065
2020-04-13,23.20126724,-4.674050133,11.56000042,-7.593923197
2020-04-14,24.48856544,5.548396081,11.94999981,3.37369702
2020-04-15,24.29896355,-0.774246652,12.28999996,2.845189607
2020-04-16,22.73225403,-6.447639281,11.06999969,-9.926771935
2020-04-17,24.21913147,6.540827142,11.56999969,4.516711958
2020-04-20,23.59045029,-2.595803998,11.06000042,-4.407945451
2020-04-21,23.05158234,-2.284263098,11,-0.542499253
2020-04-22,22.42290306,-2.727271674,10.27000046,-6.636359475
2020-04-23,22.43288231,0.04450471,10.25,-0.194746416
2020-04-24,22.36302948,-0.311385884,10.31000042,0.585369947
2020-04-27,22.11355209,-1.115579563,10.02000046,-2.812802619
2020-04-28,24.2889843,9.837552086,11.26000023,12.37524665
2020-04-29,27.26273727,12.24321667,12.63000011,12.16696144
2020-04-30,25.85569191,-5.161056831,12.01000023,-4.908946001
2020-05-01,24.06944466,-6.908526214,10.64000034,-11.40715953
2020-05-04,22.52269363,-6.426201537,9.819999695,-7.706772764
2020-05-05,21.66449547,-3.810370908,9.510000229,-3.15681747
2020-05-06,20.95598412,-3.270380118,9.25,-2.733966589
2020-05-07,21.63455963,3.238099017,9.539999962,3.135134723
2020-05-08,22.67237854,4.797041985,10.14000034,6.2893122
2020-05-11,21.96386719,-3.124997897,10.10000038,-0.394476928
2020-05-12,20.98592186,-4.452518855,9.649999619,-4.45545293
2020-05-13,19.3693161,-7.703286849,9.109999657,-5.595854748
2020-05-14,19.33937836,-0.154562732,9.149999619,0.439077534
2020-05-15,19.14977837,-0.980383068,9.039999962,-1.20218209
2020-05-18,21.81418228,13.9134974,9.869999886,9.181415124
2020-05-19,21.71439171,-0.457457318,9.640000343,-2.330289209
2020-05-20,22.67237854,4.411759926,9.869999886,2.385887283
2020-05-21,23.11145592,1.936618059,9.890000343,0.202638885
2020-05-22,22.6424427,-2.029353823,9.699999809,-1.92113779
2020-05-26,25.59623718,13.04538789,11.14000034,14.84536662
2020-05-27,26.26483345,2.612088109,11.97999954,7.54038755
2020-05-28,25.60621643,-2.507600213,10.97999954,-8.347245728
2020-05-29,25.15715981,-1.753701593,10.5,-4.371580713
2020-06-01,26.11514854,3.808016272,11.10999966,5.80952054
2020-06-02,26.35464478,0.917077805,11.22000027,0.990104534
2020-06-03,28.410326,7.800071851,11.85000038,5.614974148
2020-06-04,32.31213379,13.73376632,16.71999931,41.09703608
2020-06-05,34.08840179,5.497216671,18.59000015,11.184216
2020-06-08,36.89251328,8.225998677,20.30999947,9.252282406
2020-06-09,34.09837723,-7.57372106,18.54999924,-8.665683285
2020-06-10,31.57368279,-7.404148373,17.02000046,-8.247972195
2020-06-11,27.14299011,-14.03286624,14.38000011,-15.51116494
2020-06-12,30.36621857,11.87499403,16.73999977,16.41168037
2020-06-15,30.3961544,0.098582696,16.70000076,-0.238942704
2020-06-16,31.23439407,2.757716186,17.03000069,1.976047357
2020-06-17,30.65561104,-1.853031097,16.97999954,-0.293606238
2020-06-18,30.72546577,0.227869333,16.48999977,-2.885746669
2020-06-19,29.44814682,-4.157199646,16,-2.971496531
2020-06-22,29.24856567,-0.677737541,14.92000008,-6.749999523
2020-06-23,29.57787323,1.125893009,14,-6.166220319
2020-06-24,27.28269577,-7.759778541,13.03999996,-6.85714313
2020-06-25,27.95129204,2.450623917,13.17000008,0.996933396
2020-06-26,26.85359573,-3.927175541,12.38000011,-5.998481073
2020-06-29,28.55003357,6.317358213,13.31999969,7.592888301
2020-06-30,27.99120712,-1.957358282,13.06999969,-1.87687692
2020-07-01,27.64194107,-1.247770597,12.81000042,-1.989282948
2020-07-02,27.66189766,0.07219677,12.5,-2.419987584
2020-07-06,28.38039017,2.597408597,12.80000019,2.400001526
2020-07-07,26.95338821,-5.028126621,11.90999985,-6.953127579
2020-07-08,26.95338821,0,11.98999977,0.671703818
2020-07-09,25.59623718,-5.035177844,11.18000031,-6.755625366
2020-07-10,27.03322029,5.614040448,11.93999958,6.797846641
2020-07-13,26.76378441,-0.996684375,11.63000011,-2.596310526
2020-07-14,26.05527496,-2.647269289,11.56999969,-0.51591074
2020-07-15,28.54005432,9.536569318,13.43999958,16.16248863
2020-07-16,27.20286369,-4.685312134,12.44999981,-7.366069956
2020-07-17,26.9933033,-0.77036152,11.90999985,-4.337349158
2020-07-20,26.16504288,-3.068392233,11.47000027,-3.694370999
2020-07-21,26.37460327,0.80091745,11.47000027,0
2020-07-22,26.19498062,-0.681043989,11.35999966,-0.959028839
2020-07-23,26.72386932,2.019045977,11.77000046,3.60916209
2020-07-24,25.90558624,-3.061993273,11.39000034,-3.228548001
2020-07-27,25.44655228,-1.771949732,11.39000034,0
2020-07-28,25.88562965,1.725488673,11.77000046,3.336260781
2020-07-29,25.66609001,-0.848113974,11.39999962,-3.143592395
2020-07-30,24.88772583,-3.032655855,11.18000031,-1.929818603
2020-07-31,24.91766167,0.120283537,11.11999989,-0.536676368
2020-08-03,25.14718246,0.92111692,11.07999992,-0.359711891
2020-08-04,25.61619568,1.865072617,11.47000027,3.519858718
2020-08-05,26.41451836,3.11647634,12.56000042,9.503052548
2020-08-06,27.02324104,2.304500421,13.03999996,3.821652279
2020-08-07,27.12303162,0.369276849,13.02999973,-0.076688872
2020-08-10,29.27850342,7.947016514,14,7.444361373
2020-08-11,29.57787323,1.022490145,13.72999954,-1.928574698
2020-08-12,29.02902794,-1.85559417,13.53999996,-1.383828017
2020-08-13,28.63984489,-1.340668538,13.30000019,-1.772524164
2020-08-14,28.88932228,0.871084978,13.32999992,0.225561899
2020-08-17,27.96127129,-3.21243602,12.61999989,-5.3263319
2020-08-18,27.57208633,-1.391871449,12.60000038,-0.158474677
2020-08-19,27.61200333,0.144773202,12.68000031,0.63492001
2020-08-20,27.56210899,-0.180697982,12.5,-1.419560732
2020-08-21,27.21284294,-1.267196398,12.15999985,-2.720001221
2020-08-24,29.73753929,9.277591303,13.43999958,10.52631373
2020-08-25,30.03691101,1.006713153,13.14000034,-2.23213725
2020-08-26,29.8872261,-0.49833655,12.78999996,-2.66362536
2020-08-27,30.75540161,2.904838019,13.27999973,3.831116283
2020-08-28,31.92294884,3.796234693,13.59000015,2.334340556
2020-08-31,30.78533936,-3.563610265,13.05000019,-3.973509608
2020-09-01,30.64563179,-0.453812003,13.10000038,0.383143218
2020-09-02,31.07472992,1.400193451,13.22999954,0.992359977
2020-09-03,31.154562,0.256903527,13.35999966,0.982616167
2020-09-04,31.7034111,1.761697391,13.60999966,1.871257533
2020-09-08,32.47179794,2.423672451,13.63000011,0.146954139
2020-09-09,31.69343185,-2.397052637,13.05000019,-4.255318553
2020-09-10,31.7233696,0.094460405,13.01000023,-0.306513113
2020-09-11,31.63355827,-0.283107773,12.94999981,-0.461186922
2020-09-14,32.75120926,3.53311814,13.26000023,2.393825669
2020-09-15,33.43976212,2.102373842,13.14000034,-0.904976497
2020-09-16,34.49753952,3.163232445,13.80000019,5.022829758
2020-09-17,33.88882065,-1.764528371,13.63000011,-1.231884594
2020-09-18,32.77116776,-3.297998785,13.18999958,-3.228177039
2020-09-21,29.75749779,-9.196101861,12.21000004,-7.42986788
2020-09-22,30.15665817,1.341377518,12.34000015,1.064701999
2020-09-23,29.49804115,-2.183985427,11.93000031,-3.322527085
2020-09-24,28.94919586,-1.86061606,11.77000046,-1.341155434
2020-09-25,29.7175827,2.654259705,12.28999996,4.418007509
2020-09-28,31.27431107,5.238408449,12.76000023,3.82424954
2020-09-29,30.54584122,-2.329291434,12.25,-3.996866926
2020-09-30,30.51590347,-0.098009231,12.28999996,0.326530301
2020-10-01,31.03481483,1.700462063,12.57999992,2.359641682
2020-10-02,31.68345261,2.090032678,13,3.338633377
2020-10-05,31.93292809,0.787399916,13.11999989,0.923076043
2020-10-06,30.99489784,-2.937501504,12.52999973,-4.496952422
2020-10-07,32.0826149,3.509342285,13.06999969,4.309656611
2020-10-08,32.6115036,1.648521182,13.15999985,0.688601031
2020-10-09,32.74123001,0.397793403,13.19999981,0.303951081
2020-10-12,32.57158661,-0.51813387,12.92000008,-2.121210129
2020-10-13,31.7034111,-2.665438184,12.22000027,-5.417955148
2020-10-14,31.69343185,-0.031476891,12.35999966,1.145657828
2020-10-15,31.27431107,-1.3224216,12.22999954,-1.05178089
2020-10-16,31.40403748,0.414801815,12.46000004,1.880625548
2020-10-19,31.43397522,0.095330876,12.56000042,0.802571277
2020-10-20,31.91296959,1.523810992,12.80000019,1.910826139
2020-10-21,31.43397522,-1.50093951,12.75,-0.390626484
2020-10-22,33.64932251,7.047620527,13.14999962,3.13725191
2020-10-23,33.92873764,0.830373719,12.60000038,-4.182503825
2020-10-26,31.86307526,-6.088238254,11.80000019,-6.349207671
2020-10-27,30.64563179,-3.820859903,11.22999954,-4.830513892
2020-10-28,29.58785248,-3.45164792,10.94999981,-2.493319184
2020-10-29,30.69552803,3.743683504,11.15999985,1.917808601
2020-10-30,30.57577896,-0.390118942,11.27999973,1.075267806
2020-11-02,30.15665817,-1.370760788,11.18999958,-0.797873712
2020-11-03,30.83523369,2.250168145,11.25,0.5361968
2020-11-04,30.36621857,-1.521036377,11.01000023,-2.133331299
2020-11-05,31.91296959,5.093657015,11.60000038,5.358766034
2020-11-06,31.35414314,-1.751095099,11.46000004,-1.206899472
2020-11-09,36.69293213,17.02737964,13.19999981,15.18324403
2020-11-10,36.9623642,0.734288737,12.38000011,-6.21211899
2020-11-11,34.94659805,-5.453563882,12.03999996,-2.746366312
2020-11-12,34.30794144,-1.827521567,11.73999977,-2.491695944
2020-11-13,36.38357925,6.050021454,12.23999977,4.258943865
2020-11-16,37.92035294,4.223811162,12.78999996,4.493465695
2020-11-17,37.52119064,-1.052633379,12.69999981,-0.703675941
2020-11-18,37.8305397,0.824464935,12.73999977,0.314960334
2020-11-19,37.8305397,0,12.78999996,0.392466182
2020-11-20,37.05217743,-2.057497145,12.52999973,-2.03283995
2020-11-23,38.70869827,4.470778665,13.56000042,8.220277004
2020-11-24,41.17351913,6.367614959,14.81999969,9.292029766
2020-11-25,41.20345688,0.072711162,14.93999958,0.809715844
2020-11-27,40.97393799,-0.557037947,14.97999954,0.267737369
2020-11-30,40.16563797,-1.972717435,14.13000011,-5.674228663
2020-12-01,39.87624359,-0.720502383,14.27000046,0.990802139
2020-12-02,40.98391724,2.777778309,14.85999966,4.134542256
2020-12-03,42.85997772,4.577552885,16.09000015,8.277257903
2020-12-04,42.27121353,-1.373692246,16.39999962,1.926659186
2020-12-07,42.26123428,-0.023607669,17.20999908,4.939021249
2020-12-08,42.32110977,0.141679459,17.62999916,2.440442177
2020-12-09,42.02173996,-0.707377036,17.15999985,-2.665906612
2020-12-10,42.53066635,1.211102615,17.98999977,4.836829435
2020-12-11,41.65251541,-2.064747664,17.04999924,-5.225128105
2020-12-14,40.60471344,-2.515579098,16.70000076,-2.052777066
2020-12-15,41.76227951,2.850816993,17.01000023,1.856284142
2020-12-16,40.99389648,-1.839897235,16.86000061,-0.881831961
2020-12-17,41.02383423,0.07302976,16.79999924,-0.355880018
2020-12-18,40.59473419,-1.045977405,16.51000023,-1.726184651
2020-12-21,40.05586624,-1.327433129,16.10000038,-2.48334247
2020-12-22,38.85837936,-2.989541832,15.47999954,-3.850936798
2020-12-23,40.15565872,3.338480346,15.89000034,2.648584065
2020-12-24,39.6467247,-1.267402994,15.65999985,-1.447454317
2020-12-28,40.06584549,1.057138494,16.05999947,2.554276005
2020-12-29,39.94609451,-0.298885435,15.85999966,-1.245328866
2020-12-30,40.47498703,1.324015585,16.14999962,1.828499169
2020-12-31,40.12571716,-0.862927681,15.77000046,-2.352936036
2021-01-04,38.64882278,-3.680667869,15.13000011,-4.058340677
2021-01-05,39.46710205,2.117216534,15.43000031,1.982816844
2021-01-06,40.29536438,2.098614507,15.52000046,0.583280303
2021-01-07,40.14567947,-0.371469295,15.38000011,-0.902064041
2021-01-08,39.93611908,-0.521999869,15.13000011,-1.625487634
2021-01-11,39.32739639,-1.524240965,15,-0.859220842
2021-01-12,40.2155304,2.258308671,15.38000011,2.533334096
2021-01-13,40.36521912,0.372216204,15.52999973,0.9752901
2021-01-14,41.38307953,2.521627369,16.44000053,5.859631788
2021-01-15,39.89620209,-3.592959872,15.76000023,-4.136254763
2021-01-19,40.22551346,0.82542035,15.97000027,1.332487532
2021-01-20,41.53276443,3.249805569,16.17000008,1.252346938
2021-01-21,40.58475494,-2.282558129,15.82999992,-2.102660179
2021-01-22,39.91616058,-1.647402729,15.81999969,-0.06317264
2021-01-25,38.81846619,-2.749999952,15.43000031,-2.465230071
2021-01-26,39.23758698,1.079694356,15.52999973,0.648084419
2021-01-27,38.43926239,-2.034591438,16.55999947,6.632322928
2021-01-28,39.99599457,4.049849245,18.10000038,9.299522737
2021-01-29,37.88043594,-5.289426222,17.17000008,-5.138123125
2021-02-01,37.74073029,-0.368806891,16.84000015,-1.921956449
2021-02-02,38.71867371,2.591214884,16.59000015,-1.484560557
2021-02-03,39.69662094,2.52577669,17.60000038,6.088006146
2021-02-04,40.84421158,2.890902576,17.39999962,-1.136367947
2021-02-05,41.06375122,0.537504909,17.19000053,-1.206891317
2021-02-08,43.1493721,5.078982845,17.77000046,3.374054134
2021-02-09,42.42089844,-1.688260171,17.44000053,-1.857061988
2021-02-10,42.81008148,0.917432348,17.40999985,-0.172022281
2021-02-11,42.63045883,-0.419580258,16.98999977,-2.412407122
2021-02-12,43.19926453,1.334270637,17.27000046,1.648032316
2021-02-16,44.55641556,3.141606799,17.81999969,3.184708874
2021-02-17,44.29695892,-0.582310384,17.98999977,0.953984732
2021-02-18,44.28697968,-0.022528066,17.70999908,-1.55642407
2021-02-19,45.57427216,2.906706418,18.68000031,5.47713874
2021-02-22,47.63993835,4.532527018,20.44000053,9.421842613
2021-02-23,48.23867798,1.256801845,20.65999985,1.076317552
2021-02-24,49.49603653,2.60653609,21.81999969,5.614713727
2021-02-25,48.14886856,-2.721769384,20.86000061,-4.39962923
2021-02-26,47.83951569,-0.642492511,20.94000053,0.383508731
2021-03-01,47.95926666,0.250318121,21.18000031,1.146130683
2021-03-02,48.12891006,0.353723928,21.44000053,1.227574245
2021-03-03,48.24865723,0.248805056,22.17000008,3.404848526
2021-03-04,46.86157227,-2.87486749,21.23999977,-4.194859278
2021-03-05,46.11314392,-1.597104639,20.45000076,-3.719392734
2021-03-08,47.77964401,3.613937264,21.46999931,4.987767787
2021-03-09,47.52018738,-0.543027559,21.60000038,0.605501035
2021-03-10,47.69981003,0.377992302,21.75,0.694442666
2021-03-11,48.21871948,1.087864824,22.14999962,1.839078706
2021-03-12,49.72555923,3.125009889,23.37000084,5.507906283
2021-03-15,50.88312531,2.327909607,25.17000008,7.702178744
2021-03-16,49.28647995,-3.137868096,24.46999931,-2.78109162
2021-03-17,50.33427811,2.125934248,25.15999985,2.819781583
2021-03-18,49.07691956,-2.498016458,24.70000076,-1.828295259
2021-03-19,48.89729691,-0.366002291,24.96999931,1.093111506
2021-03-22,47.86945724,-2.102037793,23.82999992,-4.565476255
2021-03-23,45.54433823,-4.857207816,22.27000046,-6.546367902
2021-03-24,45.51440048,-0.065733185,21.80999947,-2.065563459
2021-03-26,47.56010437,4.494629977,22.93000031,0.702678279
2021-03-29,47.22081757,-0.713385323,22.90999985,-0.087223975
2021-03-30,48.79750824,3.338973688,24.12000084,5.281540811
2021-03-31,48.17880249,-1.267904391,23.89999962,-0.912111165
2021-04-01,48.7276535,1.139196046,23.86000061,-0.16735987
